ip_dst,time(t-10),traffic(t-10),data_len(t-10),time(t-9),traffic(t-9),data_len(t-9),time(t-8),traffic(t-8),data_len(t-8),time(t-7),traffic(t-7),data_len(t-7),time(t-6),traffic(t-6),data_len(t-6),time(t-5),traffic(t-5),data_len(t-5),time(t-4),traffic(t-4),data_len(t-4),time(t-3),traffic(t-3),data_len(t-3),time(t-2),traffic(t-2),data_len(t-2),time(t-1),traffic(t-1),data_len(t-1),time(t),traffic(t),data_len(t)
37.119.175.228,2019/04/01 19:43:23,3.0,680.0,2019/04/01 19:43:24,6.0,1225.0,2019/04/01 19:43:29,5.0,1181.0,2019/04/01 19:43:30,4.0,722.0,2019/04/01 19:43:31,8.0,1837.0,2019/04/01 19:43:32,6.0,1232.0,2019/04/01 19:43:33,6.0,1341.0,2019/04/01 19:43:34,7.0,1805.0,2019/04/01 19:43:35,6.0,1233.0,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6,1235
37.119.175.228,2019/04/01 19:43:24,6.0,1225.0,2019/04/01 19:43:29,5.0,1181.0,2019/04/01 19:43:30,4.0,722.0,2019/04/01 19:43:31,8.0,1837.0,2019/04/01 19:43:32,6.0,1232.0,2019/04/01 19:43:33,6.0,1341.0,2019/04/01 19:43:34,7.0,1805.0,2019/04/01 19:43:35,6.0,1233.0,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8,1865
37.119.175.228,2019/04/01 19:43:29,5.0,1181.0,2019/04/01 19:43:30,4.0,722.0,2019/04/01 19:43:31,8.0,1837.0,2019/04/01 19:43:32,6.0,1232.0,2019/04/01 19:43:33,6.0,1341.0,2019/04/01 19:43:34,7.0,1805.0,2019/04/01 19:43:35,6.0,1233.0,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4,657
37.119.175.228,2019/04/01 19:43:30,4.0,722.0,2019/04/01 19:43:31,8.0,1837.0,2019/04/01 19:43:32,6.0,1232.0,2019/04/01 19:43:33,6.0,1341.0,2019/04/01 19:43:34,7.0,1805.0,2019/04/01 19:43:35,6.0,1233.0,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8,1670
37.119.175.228,2019/04/01 19:43:31,8.0,1837.0,2019/04/01 19:43:32,6.0,1232.0,2019/04/01 19:43:33,6.0,1341.0,2019/04/01 19:43:34,7.0,1805.0,2019/04/01 19:43:35,6.0,1233.0,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3,611
37.119.175.228,2019/04/01 19:43:32,6.0,1232.0,2019/04/01 19:43:33,6.0,1341.0,2019/04/01 19:43:34,7.0,1805.0,2019/04/01 19:43:35,6.0,1233.0,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13,7144
37.119.175.228,2019/04/01 19:43:33,6.0,1341.0,2019/04/01 19:43:34,7.0,1805.0,2019/04/01 19:43:35,6.0,1233.0,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6,1881
37.119.175.228,2019/04/01 19:43:34,7.0,1805.0,2019/04/01 19:43:35,6.0,1233.0,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8,1872
37.119.175.228,2019/04/01 19:43:35,6.0,1233.0,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1,46
37.119.175.228,2019/04/01 19:43:36,6.0,1301.0,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2,567
37.119.175.228,2019/04/01 19:43:37,6.0,1235.0,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10,6923
37.119.175.228,2019/04/01 19:43:38,8.0,1865.0,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9,1952
37.119.175.228,2019/04/01 19:43:39,4.0,657.0,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4,658
37.119.175.228,2019/04/01 19:43:40,8.0,1670.0,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6,1277
37.119.175.228,2019/04/01 19:43:41,3.0,611.0,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5,1185
37.119.175.228,2019/04/01 19:43:42,13.0,7144.0,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6,1284
37.119.175.228,2019/04/01 19:43:43,6.0,1881.0,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1,46
37.119.175.228,2019/04/01 19:43:44,8.0,1872.0,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12,7876
37.119.175.228,2019/04/01 19:43:45,1.0,46.0,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3,612
37.119.175.228,2019/04/01 19:43:51,2.0,567.0,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7,1413
37.119.175.228,2019/04/01 19:43:52,10.0,6923.0,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6,1350
37.119.175.228,2019/04/01 19:43:53,9.0,1952.0,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3,734
37.119.175.228,2019/04/01 19:43:54,4.0,658.0,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7,5986
37.119.175.228,2019/04/01 19:43:55,6.0,1277.0,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17,19780
37.119.175.228,2019/04/01 19:44:03,5.0,1185.0,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8,1797
37.119.175.228,2019/04/01 19:44:04,6.0,1284.0,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7,1636
37.119.175.228,2019/04/01 19:44:05,1.0,46.0,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6,1331
37.119.175.228,2019/04/01 19:44:06,12.0,7876.0,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4,1178
37.119.175.228,2019/04/01 19:44:07,3.0,612.0,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2,644
37.119.175.228,2019/04/01 19:44:08,7.0,1413.0,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6,1230
37.119.175.228,2019/04/01 19:44:09,6.0,1350.0,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6,1305
37.119.175.228,2019/04/01 19:44:10,3.0,734.0,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6,1296
37.119.175.228,2019/04/01 19:44:19,7.0,5986.0,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7,1333
37.119.175.228,2019/04/01 19:44:22,17.0,19780.0,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2,684
37.119.175.228,2019/04/01 19:44:23,8.0,1797.0,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13,7207
37.119.175.228,2019/04/01 19:44:24,7.0,1636.0,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1,46
37.119.175.228,2019/04/01 19:44:25,6.0,1331.0,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5,1181
37.119.175.228,2019/04/01 19:44:26,4.0,1178.0,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6,1354
37.119.175.228,2019/04/01 19:44:27,2.0,644.0,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7,1873
37.119.175.228,2019/04/01 19:44:28,6.0,1230.0,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3,614
37.119.175.228,2019/04/01 19:44:29,6.0,1305.0,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7,5987
37.119.175.228,2019/04/01 19:44:30,6.0,1296.0,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3,1989
37.119.175.228,2019/04/01 19:44:31,7.0,1333.0,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3,692
37.119.175.228,2019/04/01 19:44:36,2.0,684.0,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4,665
37.119.175.228,2019/04/01 19:44:37,13.0,7207.0,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5,1167
37.119.175.228,2019/04/01 19:44:38,1.0,46.0,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10,6524
37.119.175.228,2019/04/01 19:44:41,5.0,1181.0,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4,658
37.119.175.228,2019/04/01 19:44:42,6.0,1354.0,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4.0,658.0,2019/04/01 19:44:56,8,8192
37.119.175.228,2019/04/01 19:44:43,7.0,1873.0,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4.0,658.0,2019/04/01 19:44:56,8.0,8192.0,2019/04/01 19:45:00,3,2433
37.119.175.228,2019/04/01 19:44:44,3.0,614.0,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4.0,658.0,2019/04/01 19:44:56,8.0,8192.0,2019/04/01 19:45:00,3.0,2433.0,2019/04/01 19:45:01,1,46
37.119.175.228,2019/04/01 19:44:49,7.0,5987.0,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4.0,658.0,2019/04/01 19:44:56,8.0,8192.0,2019/04/01 19:45:00,3.0,2433.0,2019/04/01 19:45:01,1.0,46.0,2019/04/01 19:45:03,12,7781
37.119.175.228,2019/04/01 19:44:50,3.0,1989.0,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4.0,658.0,2019/04/01 19:44:56,8.0,8192.0,2019/04/01 19:45:00,3.0,2433.0,2019/04/01 19:45:01,1.0,46.0,2019/04/01 19:45:03,12.0,7781.0,2019/04/01 19:45:04,6,1789
37.119.175.228,2019/04/01 19:44:51,3.0,692.0,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4.0,658.0,2019/04/01 19:44:56,8.0,8192.0,2019/04/01 19:45:00,3.0,2433.0,2019/04/01 19:45:01,1.0,46.0,2019/04/01 19:45:03,12.0,7781.0,2019/04/01 19:45:04,6.0,1789.0,2019/04/01 19:45:05,6,1268
37.119.175.228,2019/04/01 19:44:52,4.0,665.0,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4.0,658.0,2019/04/01 19:44:56,8.0,8192.0,2019/04/01 19:45:00,3.0,2433.0,2019/04/01 19:45:01,1.0,46.0,2019/04/01 19:45:03,12.0,7781.0,2019/04/01 19:45:04,6.0,1789.0,2019/04/01 19:45:05,6.0,1268.0,2019/04/01 19:45:06,3,618
37.119.175.228,2019/04/01 19:44:53,5.0,1167.0,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4.0,658.0,2019/04/01 19:44:56,8.0,8192.0,2019/04/01 19:45:00,3.0,2433.0,2019/04/01 19:45:01,1.0,46.0,2019/04/01 19:45:03,12.0,7781.0,2019/04/01 19:45:04,6.0,1789.0,2019/04/01 19:45:05,6.0,1268.0,2019/04/01 19:45:06,3.0,618.0,2019/04/01 19:45:08,6,1315
37.119.175.228,2019/04/01 19:44:54,10.0,6524.0,2019/04/01 19:44:55,4.0,658.0,2019/04/01 19:44:56,8.0,8192.0,2019/04/01 19:45:00,3.0,2433.0,2019/04/01 19:45:01,1.0,46.0,2019/04/01 19:45:03,12.0,7781.0,2019/04/01 19:45:04,6.0,1789.0,2019/04/01 19:45:05,6.0,1268.0,2019/04/01 19:45:06,3.0,618.0,2019/04/01 19:45:08,6.0,1315.0,2019/04/01 19:45:09,8,1793
